,dwell,car,2,child,age,5,6,religion,8,9,10,11,12,13
34383,0,0,3,1,29,0,0,1,0,2,59,1,39,0
34384,1,0,4,3,27,0,0,1,0,0,39,1,12,1
34385,0,0,5,0,9,0,0,0,0,0,55,1,19,0
34386,0,0,3,0,6,0,0,0,0,0,39,1,16,0
34387,0,0,3,2,17,0,0,1,0,0,39,1,27,0
34388,0,1,1,0,49,1,0,1,0,1,39,1,59,0
34389,0,1,3,0,13,1,0,0,0,1,43,1,23,0
34390,0,0,4,3,34,0,0,1,0,0,43,1,44,0
34391,0,3,4,0,18,0,0,0,0,3,49,1,28,1
34392,0,1,2,1,22,0,0,1,0,2,43,1,16,1
34393,0,1,5,0,15,1,0,0,0,2,43,1,25,0
34394,0,1,1,1,30,1,1,0,0,2,25,1,17,1
34395,1,0,1,1,10,1,0,0,0,0,83,1,20,0
34396,0,1,2,1,46,0,0,1,0,1,47,1,23,1
34397,0,1,2,1,42,1,0,1,0,0,39,1,52,0
34398,0,2,4,3,29,0,0,1,0,2,49,1,8,1
34399,0,1,0,0,40,1,0,0,0,1,47,1,46,0
34400,1,0,2,1,18,1,0,1,0,2,47,1,1,0
34401,0,0,4,2,32,1,0,1,0,0,39,1,13,0
34402,0,2,4,3,36,0,0,1,0,1,39,1,46,1
34403,0,0,2,2,21,1,0,0,0,0,39,1,15,0
34404,0,0,5,5,32,1,1,0,0,0,49,1,42,0
34405,0,0,3,2,36,0,0,1,0,0,53,1,34,1
34406,0,1,2,1,57,1,0,1,0,0,14,1,67,0
34407,1,0,0,0,30,1,0,0,0,2,43,1,40,1
34408,1,0,1,0,4,0,0,0,0,0,19,1,12,0
34409,0,0,3,3,29,1,1,0,0,0,31,1,39,0
34410,0,0,1,0,46,1,1,0,0,0,11,1,56,0
34411,0,1,3,2,27,0,0,1,0,1,47,1,37,1
34412,0,0,3,2,32,0,0,1,0,0,77,1,42,0
34413,1,0,2,1,19,0,0,1,0,0,49,1,29,0
34414,0,1,3,2,38,0,0,1,0,0,76,1,30,0
34415,1,1,4,3,26,0,0,1,0,0,55,1,2,1
34416,0,0,7,3,43,0,0,1,0,0,29,1,53,0
34417,0,0,4,3,24,0,0,1,0,0,83,1,6,0
34418,0,0,0,0,59,0,0,0,0,0,44,1,25,0
34419,1,0,4,3,30,1,1,0,0,2,81,1,37,1
34420,1,0,2,1,11,1,0,1,0,0,34,1,21,0
34421,0,1,2,1,39,0,0,1,0,0,39,1,49,1
34422,0,1,3,0,3,1,0,0,0,1,19,1,13,0
34423,0,1,2,1,25,1,0,1,0,2,29,1,35,1
34424,1,0,2,0,19,0,1,0,0,1,43,1,10,0
34425,0,1,1,0,28,0,0,1,0,0,39,1,6,0
34426,0,0,4,3,37,1,0,1,0,0,39,1,28,0
34427,0,0,2,1,20,0,0,1,0,0,48,1,6,0
34428,0,1,4,0,13,0,0,0,0,1,35,1,23,0
34429,1,0,2,1,24,0,0,1,0,0,47,1,34,0
34430,0,1,1,0,22,0,0,1,0,2,77,1,31,1
34431,0,0,5,4,31,0,0,1,0,0,74,1,4,0
34432,1,1,5,2,19,0,0,1,0,0,39,1,3,0
34433,0,1,3,2,27,1,0,1,0,1,39,1,37,0
34434,0,0,3,2,35,0,0,1,0,0,53,1,7,0
34435,1,0,3,2,40,0,0,1,0,0,47,1,4,0
34436,1,0,0,0,11,1,0,0,0,2,11,1,10,1
34437,1,1,0,0,8,0,0,0,0,2,45,1,1,0
34438,0,0,3,3,50,1,1,0,0,0,39,1,53,1
34439,1,1,1,0,26,1,0,0,0,3,19,1,28,0
34440,0,1,3,2,18,1,0,1,0,2,19,1,22,0
34441,0,1,5,2,37,0,0,1,0,0,43,1,28,0
34442,1,0,1,0,21,1,0,0,0,2,39,1,5,1
34443,0,4,4,3,54,0,0,1,0,2,39,1,64,1
34444,0,1,0,0,37,0,0,0,0,0,59,1,33,1
34445,1,1,3,2,31,1,0,1,0,2,59,1,4,1
34446,1,1,1,0,11,1,0,1,0,2,39,1,2,1
34447,0,0,4,1,18,0,0,1,0,1,19,1,0,0
34448,1,0,3,2,18,0,0,1,0,0,47,1,28,0
34449,1,0,4,1,19,1,0,0,0,0,39,1,11,0
34450,0,1,1,0,33,0,0,1,0,1,43,1,43,0
34451,0,0,6,5,33,0,0,1,0,0,39,1,43,0
34452,1,0,3,0,18,0,0,0,0,0,47,1,28,0
34453,1,0,4,4,35,1,0,0,0,0,39,1,45,0
34454,1,1,3,2,23,0,0,1,0,1,47,1,17,0
34455,0,0,6,5,44,0,0,1,0,0,19,1,29,0
34456,0,0,2,0,10,1,0,0,0,1,39,1,20,0
34457,1,0,1,0,60,0,0,1,0,0,54,1,40,0
34458,1,0,1,0,27,0,1,0,0,0,47,1,37,0
34459,0,0,1,0,49,1,0,1,0,0,19,1,59,0
34460,1,0,1,0,15,0,0,1,0,0,44,1,20,0
34461,0,1,3,1,13,0,0,0,0,0,64,1,6,0
34462,0,0,1,1,50,1,1,0,0,0,14,1,35,0
34463,1,1,2,2,47,1,1,0,0,0,49,1,26,0
34464,1,1,1,0,17,0,0,1,0,3,39,1,9,1
34465,1,1,6,4,20,0,0,1,0,0,43,1,30,0
34466,1,0,3,0,7,1,0,0,0,1,39,1,1,0
34467,0,0,1,0,47,1,0,0,0,2,29,1,57,0
34468,0,1,1,0,22,0,0,0,0,2,39,1,30,0
34469,1,0,3,2,10,1,0,1,0,0,34,1,20,0
34470,1,0,4,3,13,0,0,1,0,1,43,1,23,0
34471,0,1,2,0,12,0,0,0,0,0,39,1,17,1
34472,0,0,2,1,39,0,0,1,0,0,39,0,46,0
34473,0,1,4,3,16,0,0,1,0,0,59,1,26,0
34474,0,0,1,0,31,1,0,1,0,0,39,1,22,0
34475,0,0,3,3,41,1,1,0,0,1,39,1,34,0
34476,0,0,9,0,8,0,0,0,0,1,19,1,18,0
34477,0,1,3,2,25,0,0,1,0,1,23,1,12,0
34478,0,1,1,0,19,1,0,1,0,0,69,1,29,1
34479,0,0,2,1,21,0,0,1,0,0,43,1,12,1
34480,1,0,1,0,23,0,0,0,0,0,19,1,30,0
34481,1,0,2,1,49,0,0,1,0,0,39,1,59,0
34482,0,0,1,0,42,0,0,1,0,0,39,1,52,0
34483,0,0,3,0,5,0,0,0,0,0,39,0,15,0
34484,0,1,0,0,50,1,1,0,0,2,39,1,40,1
34485,1,0,3,2,37,1,0,1,0,2,11,1,22,1
34486,0,0,3,0,14,0,0,0,0,3,39,1,13,1
34487,1,0,0,0,38,0,1,0,0,1,43,1,48,1
34488,0,0,6,0,19,0,0,0,0,1,29,1,15,0
34489,0,2,2,1,46,1,0,1,0,0,119,1,56,1
34490,0,0,2,1,29,0,0,1,0,0,76,1,39,1
34491,0,0,5,3,18,0,0,1,0,0,62,1,7,1
34492,0,1,5,4,33,0,0,1,0,0,59,1,2,0
34493,0,0,2,1,46,0,0,1,0,0,79,1,23,1
34494,1,0,7,6,23,0,0,1,0,0,9,1,33,0
34495,1,0,2,1,17,0,0,1,0,1,54,1,22,0
34496,0,0,2,1,45,0,0,1,0,0,39,1,55,0
34497,1,1,2,1,15,0,0,1,0,1,47,1,25,0
34498,0,1,3,2,29,0,0,1,0,0,39,1,21,1
34499,0,0,2,1,22,1,0,1,0,1,41,1,32,0
34500,1,0,2,1,39,1,0,1,0,0,47,1,3,0
34501,1,0,3,2,26,0,0,1,0,1,54,1,22,0
34502,0,2,2,1,21,0,0,1,0,2,59,1,31,1
34503,0,0,4,3,32,1,0,1,0,0,7,1,30,0
34504,0,0,1,1,40,1,1,0,0,0,47,1,50,0
34505,0,1,4,3,39,0,0,1,0,0,39,1,41,0
34506,0,0,4,0,25,0,0,0,0,0,34,1,35,0
34507,1,0,4,3,24,0,0,1,0,0,98,1,34,0
34508,1,0,2,1,14,0,0,1,0,1,69,1,24,1
34509,0,0,5,0,11,0,0,0,0,0,55,1,11,0
34510,0,2,3,2,31,0,0,1,0,3,39,1,40,1
34511,1,0,0,0,13,0,0,0,0,3,39,1,23,1
34512,0,0,6,0,14,0,0,0,0,0,55,1,8,0
34513,1,0,1,0,9,0,0,1,0,0,69,0,19,0
34514,1,1,2,0,16,0,0,1,0,2,47,1,9,0
34515,0,1,3,1,21,0,0,1,0,0,69,1,31,1
34516,1,0,3,0,10,1,0,0,0,1,39,1,20,0
34517,0,0,4,3,47,1,1,0,0,0,39,0,26,1
34518,0,1,1,0,33,0,0,1,0,2,43,1,43,1
34519,0,0,1,0,36,0,0,1,0,0,44,1,46,0
34520,0,0,3,1,48,0,0,1,0,0,67,1,58,0
34521,0,0,2,0,9,0,0,1,0,0,35,1,19,0
34522,0,0,4,3,13,0,0,1,0,0,47,1,6,0
34523,1,0,3,2,26,0,0,1,0,0,49,1,6,0
34524,0,0,0,0,57,0,1,0,0,0,98,1,67,1
34525,1,0,1,0,15,0,0,1,0,1,47,1,4,1
34526,0,0,4,3,38,0,0,1,0,0,47,1,46,0
34527,0,2,2,1,22,1,0,1,0,1,49,1,17,1
34528,1,1,1,0,26,1,0,1,0,3,43,1,13,1
34529,1,0,3,0,39,1,0,1,0,0,39,1,49,0
34530,0,0,3,2,32,0,0,1,0,1,39,1,30,0
34531,1,2,6,2,24,0,0,1,0,3,39,1,1,1
34532,1,0,2,2,24,1,0,0,0,1,79,1,34,0
34533,1,0,3,1,31,0,0,0,0,0,69,1,41,0
34534,0,0,2,1,39,1,0,1,0,0,47,1,23,0
34535,1,0,2,1,28,0,0,1,0,0,27,1,38,0
34536,0,0,4,3,57,1,1,0,0,0,29,1,4,0
34537,0,0,2,0,14,0,0,1,0,2,39,1,18,0
34538,0,0,4,3,44,0,0,1,0,0,29,1,54,0
34539,0,1,1,0,14,1,0,1,0,1,19,1,11,0
34540,0,1,2,0,19,0,0,1,0,1,43,1,29,1
34541,0,1,1,0,18,0,0,0,0,2,95,1,28,1
34542,0,1,2,1,24,1,0,1,0,2,39,1,34,1
34543,0,0,3,3,37,0,1,0,0,0,47,1,15,0
34544,0,0,2,0,12,0,0,0,0,0,47,1,18,0
34545,0,1,3,2,21,0,0,1,0,1,69,1,25,1
34546,0,1,1,1,39,1,1,0,0,0,24,1,49,0
34547,0,0,3,2,34,1,0,1,0,0,50,1,30,0
34548,0,2,4,0,14,0,0,0,0,3,19,1,24,0
34549,0,0,3,2,21,1,0,1,0,1,39,1,17,0
34550,0,0,4,2,45,0,0,1,0,0,43,1,47,0
34551,0,0,3,3,38,1,1,0,0,2,19,1,24,0
34552,0,0,0,0,11,0,0,0,0,1,47,1,16,0
34553,0,0,8,0,7,0,0,0,0,0,16,1,17,0
34554,0,1,4,0,10,1,0,0,0,1,39,1,20,0
34555,0,0,8,0,10,0,0,0,0,1,39,1,20,0
34556,0,1,0,0,46,1,1,0,1,3,39,1,26,1
34557,0,1,3,2,21,1,0,1,0,2,47,1,31,1
34558,0,0,0,0,35,1,1,0,0,1,39,1,45,1
34559,0,0,2,1,42,1,0,1,0,2,19,1,52,1
34560,0,1,1,0,51,0,0,1,0,1,49,1,37,1
34561,0,0,5,0,8,0,0,0,0,1,14,1,18,0
34562,0,1,3,2,30,1,0,1,0,2,39,1,40,0
34563,1,0,3,2,18,1,0,1,0,1,41,1,22,0
34564,0,0,1,0,42,1,0,1,0,0,39,0,52,0
34565,0,0,4,0,12,0,0,1,0,1,71,1,8,0
34566,0,0,2,1,12,1,0,1,0,1,35,1,15,0
34567,0,0,4,3,35,0,0,1,0,0,39,1,45,0
34568,0,0,9,0,9,0,0,0,0,0,39,1,9,0
34569,1,0,1,0,23,1,0,1,0,0,23,1,5,0
34570,0,3,2,0,23,0,0,1,0,3,39,1,15,1
34571,0,1,2,1,9,1,0,1,0,1,43,1,19,0
34572,0,0,3,2,40,1,0,1,0,2,39,1,50,0
34573,0,1,1,0,43,1,0,1,0,0,8,1,53,0
34574,0,0,4,1,57,0,0,1,0,0,43,1,34,0
34575,0,0,3,1,45,0,0,1,0,0,11,1,40,0
34576,0,3,3,0,18,0,0,0,0,3,39,1,24,1
34577,0,0,2,0,8,1,0,0,0,2,37,1,18,0
34578,0,0,4,3,29,0,0,1,0,1,47,0,15,0
34579,0,0,3,2,29,1,0,1,0,1,39,1,10,0
34580,0,0,4,3,19,0,0,1,0,0,44,1,29,0
34581,1,0,9,0,23,0,0,0,0,2,47,1,32,0
34582,1,1,1,0,22,0,0,1,0,3,39,1,4,1
34583,0,2,3,2,36,1,0,1,0,2,44,1,30,0
34584,1,0,2,2,27,0,0,0,0,0,83,1,37,0
34585,0,0,1,1,17,1,1,0,0,1,34,1,26,0
34586,1,0,0,0,13,1,0,0,0,2,39,1,17,0
34587,1,0,0,0,9,0,0,0,0,0,39,1,19,0
34588,0,0,7,6,45,0,0,1,0,0,47,1,4,0
34589,1,0,2,2,42,1,1,0,0,0,47,1,52,0
34590,0,0,1,0,23,1,0,1,0,0,35,1,33,0
34591,0,0,5,4,31,0,0,1,0,2,59,1,41,1
34592,1,0,6,5,28,0,0,1,0,0,47,1,32,0
34593,1,0,5,4,24,0,0,1,0,0,47,1,5,0
34594,0,1,2,1,24,1,0,1,0,1,43,1,25,0
34595,0,1,2,1,40,0,0,1,0,1,59,1,28,0
34596,0,2,3,2,27,0,0,1,0,2,59,1,37,1
34597,0,0,4,3,35,0,0,1,0,0,47,1,45,0
34598,1,1,3,2,46,0,0,1,0,0,87,1,21,1
34599,1,0,1,0,21,0,0,1,0,0,49,1,4,0
34600,0,0,3,1,47,0,0,1,0,0,39,1,4,0
34601,1,0,4,0,8,0,0,0,0,2,47,1,5,0
34602,0,0,2,1,19,0,0,1,0,0,59,1,6,0
34603,0,1,3,2,36,1,0,1,0,2,7,1,12,0
34604,1,0,4,2,26,1,0,1,0,0,39,1,36,0
34605,0,2,3,2,29,0,0,1,0,2,59,1,20,1
34606,0,2,3,2,45,1,0,1,0,3,49,1,16,1
34607,0,0,3,2,41,0,0,1,0,0,45,1,30,0
34608,0,0,10,0,4,1,0,0,0,1,69,1,14,0
34609,0,0,1,0,64,0,0,1,0,0,39,0,74,0
34610,0,0,1,0,54,0,0,1,0,0,34,1,23,0
34611,0,0,3,2,26,0,0,1,0,1,39,1,4,1
34612,0,0,3,2,58,0,0,1,0,3,9,1,40,0
34613,0,0,3,0,17,0,0,0,0,1,39,1,11,0
34614,1,0,3,0,11,1,0,0,0,2,47,1,20,0
34615,0,0,2,0,34,0,0,1,0,0,69,1,27,1
34616,0,0,2,1,23,0,0,1,0,0,71,1,9,0
34617,0,2,4,0,26,0,0,0,0,0,47,1,35,1
34618,0,0,5,0,15,0,0,0,0,0,49,1,21,0
34619,1,1,2,0,13,1,1,0,0,2,29,1,10,0
34620,1,1,1,0,18,1,0,0,0,2,44,1,28,1
34621,0,0,2,1,35,1,0,0,0,2,47,1,26,0
34622,0,0,14,0,12,0,0,0,0,1,39,1,22,0
34623,1,0,3,2,27,0,0,1,0,0,47,1,37,0
34624,0,1,4,2,23,1,0,1,0,2,47,1,33,0
34625,1,1,4,3,45,1,0,1,0,0,7,1,55,0
34626,0,0,3,2,14,0,0,1,0,0,34,1,9,0
34627,1,0,4,3,38,0,0,1,0,0,59,1,18,0
34628,0,1,2,1,41,1,0,1,0,0,47,1,51,0
34629,1,1,2,0,19,0,0,0,0,3,39,1,29,1
34630,0,1,3,0,32,1,0,0,0,2,69,1,40,0
34631,0,1,3,2,30,1,0,1,0,2,39,1,40,1
34632,1,0,1,0,15,1,0,0,0,0,20,1,4,0
34633,1,0,4,3,15,0,0,1,0,0,49,0,5,0
34634,1,1,4,1,12,0,0,1,0,0,59,1,20,0
34635,0,0,2,1,30,0,0,1,0,0,44,1,39,0
34636,0,1,3,2,19,0,0,1,0,2,47,1,11,1
34637,0,0,4,3,23,0,0,1,0,2,47,0,32,0
34638,0,0,6,5,24,0,0,1,0,0,39,1,34,0
34639,1,0,4,3,12,0,0,1,0,0,39,1,6,1
34640,1,0,11,0,4,0,0,0,0,0,59,1,14,0
34641,1,0,7,2,15,0,0,1,0,1,89,1,10,0
34642,0,1,3,2,35,1,0,1,0,2,24,1,25,0
34643,0,1,5,4,26,0,0,1,0,1,39,1,36,0
34644,1,0,3,2,18,0,0,1,0,1,59,1,20,1
34645,1,1,3,2,24,0,0,1,0,0,47,1,34,0
34646,0,0,4,3,19,0,0,1,0,0,45,1,20,0
34647,1,1,1,0,26,0,0,1,0,1,44,1,11,0
34648,1,1,4,2,53,0,0,1,0,0,57,0,63,0
34649,0,1,3,2,23,0,0,1,0,0,47,1,6,0
34650,0,3,2,1,35,1,0,1,0,2,29,1,10,1
34651,1,0,3,2,19,0,0,1,0,0,39,1,29,0
34652,0,1,3,2,33,0,0,1,0,0,95,1,18,0
34653,1,0,2,1,16,0,0,1,0,0,35,1,1,0
34654,0,0,9,7,26,1,0,1,0,0,71,1,1,0
34655,0,0,6,4,45,0,0,1,0,0,19,1,10,0
34656,0,0,5,4,23,1,0,1,0,0,29,1,21,0
34657,1,1,2,1,18,0,0,1,0,0,69,1,28,0
34658,0,2,8,4,64,0,0,1,0,1,9,1,58,0
34659,0,0,4,3,25,0,0,1,0,0,45,1,14,0
34660,0,1,3,2,39,0,0,1,0,0,49,1,40,0
34661,0,0,4,0,10,0,0,0,0,0,39,1,20,0
34662,0,0,2,1,29,1,0,1,0,2,39,1,39,0
34663,0,1,5,2,22,1,0,1,0,0,85,1,32,0
34664,1,0,1,1,36,1,0,0,0,0,59,1,1,0
34665,0,0,2,1,44,0,0,1,0,0,48,0,54,0
34666,0,1,1,0,19,0,0,1,0,2,24,1,29,1
34667,1,0,0,0,25,0,0,0,0,0,59,1,15,0
34668,0,0,5,4,41,0,0,1,0,0,44,1,41,0
34669,0,1,3,0,15,0,0,0,0,0,69,1,25,0
34670,0,2,3,2,38,0,0,1,0,3,39,1,16,1
34671,0,0,3,2,39,0,0,1,0,0,97,1,30,0
34672,0,0,10,0,7,1,0,0,0,0,39,1,17,0
34673,0,1,1,1,29,1,1,0,0,3,39,1,39,1
34674,0,0,5,4,24,0,0,1,0,0,34,1,17,0
34675,0,0,3,2,34,0,0,1,0,0,39,1,22,0
34676,0,1,5,4,34,0,0,1,0,1,49,1,44,0
34677,0,0,0,0,22,1,0,0,0,0,41,1,20,0
34678,0,2,0,0,11,1,0,0,0,2,35,1,0,0
34679,0,3,5,2,36,0,0,1,0,2,47,1,17,1
34680,0,0,4,3,26,0,0,1,0,0,47,1,9,0
34681,0,1,4,0,7,1,0,0,0,1,24,1,17,0
34682,0,1,5,4,32,1,0,1,0,0,44,1,36,0
34683,0,0,3,0,21,1,0,0,0,2,39,1,29,0
34684,1,1,2,1,25,1,0,1,0,2,35,1,7,1
34685,0,2,3,2,38,0,0,1,0,2,49,1,12,1
34686,1,1,2,0,37,0,0,1,0,2,55,1,24,1
34687,0,1,4,3,31,0,0,1,0,2,43,1,40,1
34688,0,0,4,3,27,0,0,1,0,0,39,1,10,0
34689,1,1,6,5,45,0,0,1,0,0,45,0,55,0
34690,1,2,4,3,36,1,0,1,0,3,39,1,10,1
34691,1,1,3,2,36,0,0,1,0,0,69,1,46,0
34692,0,1,3,0,9,0,0,0,0,1,47,1,6,0
34693,1,0,1,0,12,0,0,0,0,0,44,0,22,0
34694,1,0,3,0,11,0,0,0,0,1,69,1,21,0
34695,1,0,2,0,46,0,0,1,0,0,79,1,56,0
34696,0,1,4,2,25,0,0,1,0,1,43,1,35,0
34697,1,0,4,4,32,1,1,0,0,0,39,1,26,0
34698,1,0,3,0,32,1,1,0,0,0,47,1,42,0
34699,1,0,1,0,26,0,0,1,0,1,59,1,10,1
34700,1,0,5,0,10,0,0,0,0,0,39,1,6,0
34701,0,2,5,4,38,0,0,1,0,2,47,1,28,1
34702,1,0,7,1,17,1,0,0,0,0,49,1,13,0
34703,0,0,3,1,18,0,0,1,0,1,35,1,17,1
34704,0,1,2,0,23,0,0,0,0,1,43,1,33,0
34705,0,1,3,2,23,0,0,1,0,2,39,1,33,1
34706,0,1,2,1,26,0,0,1,0,0,49,1,4,1
34707,0,0,2,1,33,1,0,1,0,0,15,1,26,0
34708,0,0,6,2,25,0,0,1,0,0,47,1,1,1
34709,1,0,1,0,19,0,0,1,0,1,59,1,1,1
34710,0,0,1,0,29,0,0,1,0,0,47,1,14,0
34711,0,1,2,0,57,1,0,1,0,2,47,1,67,1
34712,1,0,6,4,26,1,0,1,0,0,29,1,15,0
34713,1,0,4,2,36,1,1,0,0,0,48,1,46,0
34714,0,0,2,1,30,0,0,1,0,1,47,1,40,0
34715,0,0,4,3,45,1,0,1,0,1,34,1,37,0
34716,0,0,1,0,69,0,0,1,0,0,47,1,30,0
34717,0,0,3,2,27,0,0,1,0,2,39,1,2,0
34718,1,2,1,0,12,1,0,1,0,3,47,1,22,1
34719,0,0,4,3,27,1,0,1,0,1,45,1,8,0
34720,0,3,2,0,26,0,1,0,0,2,39,1,1,1
34721,1,0,5,1,27,1,0,1,0,0,29,1,37,0
34722,0,1,1,0,44,1,0,1,0,1,14,1,7,0
34723,1,0,3,2,33,0,0,1,0,0,49,1,4,0
34724,0,0,4,1,30,1,0,1,0,1,71,1,40,0
34725,0,1,3,2,32,0,0,1,0,1,39,1,42,1
34726,1,0,3,1,34,0,0,1,0,2,107,1,4,1
34727,1,0,6,1,29,1,0,0,0,0,43,1,39,0
34728,0,0,4,3,21,0,0,1,0,0,39,1,24,0
34729,1,0,1,0,21,1,1,0,0,0,43,1,31,0
34730,1,1,2,1,35,0,0,1,0,0,43,1,10,0
34731,1,1,2,1,17,1,0,1,0,1,17,1,5,0
34732,0,1,4,2,50,0,0,1,0,2,39,1,40,1
34733,1,1,4,3,28,1,0,1,0,0,20,1,38,0
34734,0,0,3,2,34,1,0,1,0,0,39,1,43,0
34735,0,0,6,0,19,0,0,0,0,0,75,1,12,0
34736,0,1,4,3,40,1,0,1,0,2,59,1,50,0
34737,0,1,5,2,25,1,0,1,0,1,39,1,13,0
34738,0,0,4,0,11,0,0,0,0,0,19,1,13,0
34739,0,1,6,0,8,1,0,0,0,1,47,1,7,0
34740,0,1,1,0,40,1,0,1,0,2,21,1,50,1
34741,0,1,3,2,23,1,0,1,0,1,14,1,1,0
34742,0,1,4,0,20,0,1,0,0,2,11,0,3,0
34743,0,1,3,2,25,1,0,1,0,1,43,1,2,0
34744,1,1,2,1,18,0,0,1,0,2,47,1,28,1
34745,0,0,3,2,31,0,0,1,0,0,35,1,30,1
34746,0,0,7,5,22,0,0,1,0,1,89,1,20,0
34747,0,0,4,3,40,0,0,1,0,1,41,1,50,0
34748,0,0,3,2,23,0,1,0,0,1,44,1,32,1
34749,0,1,1,0,38,1,0,0,0,2,44,1,48,0
34750,0,0,5,1,14,0,0,1,0,2,64,1,24,0
34751,0,1,4,3,35,0,0,1,0,1,47,1,45,1
34752,1,0,4,0,18,1,0,0,0,0,47,1,7,0
34753,1,0,1,0,14,1,0,0,0,1,43,1,23,0
34754,0,1,3,0,8,1,0,0,0,1,54,1,18,0
34755,1,0,2,1,11,0,0,1,0,1,47,1,19,0
34756,1,0,4,3,42,0,0,1,0,0,44,1,52,0
34757,0,0,1,0,35,1,0,1,0,0,21,1,10,0
34758,1,0,2,2,28,1,0,0,0,0,39,1,20,0
34759,0,2,4,0,9,1,0,0,0,2,3,1,8,0
34760,0,0,8,0,5,0,0,0,0,0,45,1,12,0
34761,1,0,4,2,15,0,0,1,0,0,39,1,3,0
34762,0,0,2,1,18,1,0,1,0,1,6,1,5,0
34763,0,0,3,0,21,0,0,0,0,0,44,1,26,0
34764,0,0,7,0,8,0,0,0,0,0,39,1,18,0
34765,0,1,8,0,26,0,0,1,0,2,39,1,36,1
34766,1,1,3,1,25,0,0,1,0,0,43,1,25,0
34767,1,0,2,1,10,0,0,1,0,1,47,1,4,0
34768,0,0,4,3,26,1,0,1,0,0,7,1,15,0
34769,0,0,4,3,20,0,0,1,0,0,47,1,28,0
34770,1,0,0,0,27,0,1,0,0,0,59,1,18,1
34771,0,0,3,0,14,1,0,0,0,2,39,1,24,0
34772,0,1,4,0,25,0,0,0,0,2,39,1,35,0
34773,0,0,3,2,25,1,0,1,0,0,39,1,35,0
34774,1,0,3,3,18,1,1,0,0,1,29,1,28,0
34775,0,0,2,2,42,1,1,0,0,2,43,1,40,1
34776,1,0,5,4,37,1,0,1,0,0,11,1,14,0
34777,0,0,4,3,34,1,0,1,0,0,24,1,34,0
34778,0,1,3,2,12,0,0,1,0,1,44,1,6,0
34779,0,0,1,0,25,1,0,1,0,0,65,1,9,0
34780,0,2,3,2,41,0,0,1,0,3,57,1,32,1
34781,1,0,2,1,32,0,0,1,0,0,55,1,36,0
34782,0,0,4,1,43,0,0,0,0,0,53,1,30,0
34783,0,0,3,0,8,0,0,0,0,0,44,1,18,1
34784,0,0,2,0,11,1,0,0,0,1,43,1,21,0
34785,0,0,5,0,13,1,0,0,0,1,43,1,9,0
34786,0,0,3,2,17,1,0,1,0,0,35,1,25,0
34787,1,1,3,1,15,0,0,1,0,2,29,1,25,1
34788,0,1,2,1,34,0,0,1,0,1,41,1,41,1
34789,0,0,10,9,30,1,0,1,0,0,29,1,40,0
34790,1,0,1,0,45,1,0,1,0,0,79,1,55,0
34791,1,0,5,0,13,0,0,0,0,1,49,1,23,0
34792,0,0,3,2,43,0,0,1,0,0,44,0,39,0
34793,0,0,9,0,11,0,0,0,0,0,44,1,21,0
34794,0,0,4,3,23,0,0,1,0,1,48,1,33,0
34795,0,4,0,0,27,1,0,0,0,0,49,1,16,0
34796,0,0,3,2,28,1,0,1,0,1,43,1,38,0
34797,1,0,1,0,13,0,0,1,0,2,65,1,4,0
34798,0,3,3,2,39,0,0,1,0,0,43,1,20,1
34799,0,1,3,1,40,1,0,1,0,0,13,1,18,0
34800,0,0,5,3,43,0,0,1,0,2,9,1,53,1
34801,0,1,3,0,20,0,0,0,0,0,49,1,30,0
34802,1,0,4,0,14,0,0,0,0,1,71,1,0,0
34803,0,0,3,2,26,0,0,1,0,1,23,1,36,1
34804,1,0,0,0,34,0,0,0,0,0,47,1,43,0
34805,0,0,5,0,12,0,0,0,0,1,47,1,22,0
34806,0,0,3,2,13,0,0,1,0,0,41,1,20,0
34807,0,1,4,3,25,1,0,1,0,1,29,1,17,0
34808,1,0,3,2,25,0,0,1,0,0,44,1,10,0
34809,0,1,3,2,22,1,0,1,0,2,29,1,32,1
34810,0,0,4,3,19,1,0,1,0,0,26,1,11,0
34811,0,0,4,3,22,0,0,1,0,0,59,1,14,0
34812,0,1,1,0,17,0,0,1,0,1,69,1,1,0
34813,0,1,5,0,16,1,0,0,0,2,69,1,3,0
34814,1,1,2,0,38,1,0,0,0,2,39,1,39,1
34815,0,0,7,0,17,1,0,0,0,1,41,1,27,0
34816,0,0,3,3,23,1,1,0,0,0,39,1,33,0
34817,0,0,1,0,24,0,0,1,0,0,47,1,11,0
34818,0,0,4,3,26,1,0,1,0,2,48,1,33,0
34819,0,0,1,0,43,1,0,1,0,0,39,1,53,0
34820,0,0,3,2,28,0,0,1,0,0,44,1,15,0
34821,0,0,4,2,30,0,0,1,0,0,75,1,40,0
34822,0,0,8,2,21,1,0,0,0,2,19,1,31,0
34823,1,1,2,1,34,0,0,1,0,2,59,1,44,1
34824,0,1,4,0,27,1,1,0,0,1,39,1,16,0
34825,0,0,6,5,22,1,0,1,0,0,11,1,8,0
34826,0,0,5,0,14,0,0,0,0,2,39,1,21,0
34827,1,1,2,1,24,0,0,1,0,1,11,1,34,0
34828,0,1,2,2,41,1,1,0,0,2,39,1,20,1
34829,0,2,3,2,42,0,0,1,0,3,55,1,33,1
34830,1,0,1,0,45,1,0,1,0,0,39,1,17,1
34831,0,1,2,1,19,0,0,1,0,2,43,1,29,1
34832,1,1,3,1,34,0,0,1,0,0,69,1,1,0
